CO(GT),NMHC(GT),C6H6(GT),NOX(GT),NO2(GT),PT08.S5(O3),T,RH,AH,NoiseIndex,DQI_Score,CO_cleaned,NMHC_cleaned,AH_cleaned
0.3,19.0,0.6,13.0,22.0,361.0,8.8,80.5,0.9147,0.09699868997539529,0.0,0.6799999999999997,40.0,0.8770199999999999
0.5,26.0,1.8,33.0,47.0,418.0,9.6,75.4,0.9004,0.07874781813013773,0.0,1.1199999999999997,80.0,0.8960999999999999
1.1,60.0,4.6,103.0,88.0,616.0,9.8,75.0,0.9093,0.09917870801319989,0.0,1.7399999999999995,177.6,0.9118600000000001
3.0,248.0,14.2,224.0,130.0,1089.0,10.0,74.2,0.9117,0.3569954332130475,0.5499999999999998,2.7119999999999997,245.20999999999998,0.908676
3.8,535.0,21.0,244.0,132.0,1329.0,11.2,69.7,0.9232,0.5131646582022996,0.5623672371021318,3.3886252028760033,432.85651313963757,0.9082767227851827
3.4,340.0,16.2,237.0,132.0,1311.0,12.0,62.9,0.8803,0.4797848692856684,0.6908686303001755,3.3319910986660384,340.9273941090995,0.8777094791219153
3.0,325.0,15.5,220.0,131.0,1236.0,12.8,55.8,0.821,0.33949541491390867,0.7208333333333333,3.0781666666666667,334.32416666666666,0.8309383333333332
2.7,267.0,13.4,207.0,129.0,1147.0,13.1,54.8,0.8234,0.1394955092941175,0.744995140913508,2.796901846452867,276.6901846452867,0.8239202099125364
3.5,325.0,16.9,208.0,132.0,1301.0,13.8,53.4,0.8351,0.14139867377739504,0.6977477477477477,3.282378378378378,306.62306306306306,0.8271507657657657
2.8,268.0,12.4,160.0,110.0,1097.0,16.0,42.4,0.7674,0.1165269537602138,0.6859841195960599,2.730916506311133,253.8064822057419,0.7824539213065649
1.9,136.0,10.1,131.0,99.0,900.0,14.1,49.8,0.7971,0.18981891351873698,0.8912744665194995,1.9804568947755703,145.63308226637236,0.7995854656953643
2.0,118.0,8.7,128.0,100.0,781.0,12.0,61.1,0.8537,0.21366750085001296,0.8882432859399684,2.03576214849921,126.02413206951027,0.848463080379147
3.0,276.0,13.8,176.0,122.0,1013.0,13.6,54.6,0.8465,0.22249232192485427,0.7208333333333333,2.8045833333333334,250.14916666666664,0.8362545833333334
1.9,151.0,9.3,107.0,97.0,790.0,13.7,49.5,0.7695,0.1751723197358082,0.8906739526411658,1.9743417122040072,156.37884153005464,0.7736784415300546
2.7,236.0,13.0,131.0,112.0,1059.0,11.7,57.1,0.7822,0.1683245529843705,0.730365726227795,2.651465830721003,224.67536050156738,0.7855434649947753
3.3,220.0,14.3,166.0,128.0,1205.0,11.5,58.2,0.7867,0.20076833064923627,0.7208333333333333,2.987333333333333,201.85416666666669,0.7844331666666666
1.7,87.0,7.6,89.0,101.0,975.0,12.6,54.2,0.7881,0.22701160120152555,0.8916666666666665,1.7389999999999999,92.69833333333335,0.787853
1.3,81.0,5.3,81.0,96.0,896.0,12.0,54.9,0.7664,0.2640269936855544,0.8916666666666665,1.3498333333333334,83.42666666666666,0.7693206666666667
1.3,74.0,5.4,78.0,86.0,911.0,11.0,61.4,0.8057,0.29392072702923927,0.8872398753894082,1.3022552024922118,74.02255202492212,0.8047934085981309
1.2,55.0,4.9,70.0,85.0,902.0,11.1,62.2,0.8199,0.28841266751082695,0.8844324324324324,1.1953772972972974,56.01699459459459,0.8176626118918918
1.1,74.0,4.6,76.0,79.0,832.0,10.8,62.5,0.8082,0.07456348611029502,0.8833333333333332,1.0906666666666667,71.38666666666667,0.8072223333333334
0.9,35.0,2.7,43.0,61.0,715.0,11.3,60.0,0.8025,0.05471464030377633,0.8916666666666665,0.9021666666666667,35.888333333333335,0.8007471666666667
0.6,20.0,1.2,34.0,54.0,648.0,10.9,58.6,0.7628,0.09073396621345622,0.8916666666666665,0.6346666666666667,23.14166666666667,0.763736
0.8,32.0,1.7,43.0,57.0,612.0,10.8,57.2,0.7382,0.07806600600582084,0.8916666666666665,0.8563333333333335,37.546666666666674,0.7405421666666667
1.2,84.0,4.8,79.0,75.0,800.0,10.4,59.2,0.7455,0.07806600600582084,0.8916666666666665,1.2888333333333335,95.13666666666668,0.7460546666666666
3.1,245.0,13.8,174.0,97.0,1173.0,11.0,57.3,0.7501,0.3329767507180682,0.6752224653537564,2.9311156819839534,254.02881546316559,0.750957412691466
4.4,553.0,23.7,235.0,110.0,1519.0,11.2,56.9,0.7565,0.5424363033229068,0.7080468648484762,3.921196858351501,476.2163254551492,0.7562956328053939
3.4,450.0,14.2,218.0,113.0,1287.0,12.1,54.9,0.7734,0.4993313180735043,0.699367888728447,3.2256333754624995,403.9431605531981,0.7662509683939625
1.7,118.0,8.0,136.0,88.0,966.0,15.1,44.3,0.7535,0.42545439259645795,0.8783081232492997,1.8022211764705882,137.30033165266104,0.7508276463865546
1.5,118.0,6.7,117.0,85.0,828.0,15.6,40.6,0.7146,0.39738802926545863,0.8677822899041171,1.5793306260575297,128.55097326565146,0.7145444685617598
1.7,144.0,8.7,119.0,96.0,825.0,16.9,34.6,0.6597,0.4229339060048238,0.0,1.9599999999999997,153.8,0.7539
2.2,159.0,10.8,126.0,106.0,872.0,16.6,35.6,0.6697,0.2522220293727913,0.6013711583924348,2.1920274231678487,173.0317352245863,0.7189067442080378
2.7,230.0,11.4,197.0,126.0,1002.0,9.6,81.1,0.972,0.15951921777758013,0.55,2.5740000000000003,226.94,0.906345
2.8,320.0,13.4,195.0,130.0,1159.0,11.7,69.1,0.9497,0.18981891351873628,0.5874683544303799,2.8742556962025314,314.05954430379745,0.9155918835443038
2.7,263.0,12.0,156.0,111.0,979.0,10.7,68.5,0.8794,0.15231911220425162,0.6129340511440107,2.909015612382234,302.6355531628533,0.8884573432032301
4.5,556.0,20.2,247.0,134.0,1311.0,10.7,67.3,0.8643,0.2882272527263086,0.6419689268997968,4.04172022643174,486.6135780331806,0.8681738962109442
3.5,458.0,14.4,190.0,136.0,1071.0,10.8,65.7,0.8486,0.254962507961779,0.6752247645014307,3.337612382250715,412.4015569360009,0.8491001538626678
2.6,214.0,9.4,169.0,125.0,899.0,10.3,66.3,0.8336,0.26097220138606636,0.6814362338119047,2.6382276519425716,235.28005958136475,0.8320071811690595
1.7,97.0,5.9,118.0,108.0,766.0,10.1,66.9,0.8248,0.3444974584483389,0.8649045848822797,1.7513362577447336,108.99647286245357,0.8222683119206939
1.3,79.0,4.5,81.0,87.0,589.0,10.4,61.1,0.7717,0.4278351013465215,0.8882432859399684,1.331291879936809,81.86097187993681,0.7737518532701423
1.3,81.0,4.5,80.0,89.0,631.0,10.3,59.9,0.7516,0.31226402402332537,0.8916666666666665,1.2891666666666666,79.74333333333333,0.7548001666666666
1.0,52.0,2.5,42.0,58.0,479.0,11.0,58.4,0.7686,0.2034136137460875,0.8916666666666665,0.9956666666666666,52.41166666666667,0.7704958333333333
0.7,38.0,1.8,38.0,54.0,479.0,9.1,68.1,0.789,0.12234565508371988,0.8592858837485172,0.7140714116251482,38.872427520759196,0.7898161418742586
0.5,29.0,0.9,18.0,28.0,378.0,9.3,72.3,0.8496,0.11698482174705498,0.0,0.6599999999999999,37.2,0.81838
0.5,21.0,0.6,12.0,20.0,344.0,9.9,66.8,0.8152,0.1132700665963461,0.8653631840796019,0.5242346268656717,23.261898507462686,0.817938512835821
0.6,46.0,1.4,43.0,51.0,413.0,7.6,83.2,0.8695,0.06780453791535164,0.0,1.0799999999999998,84.4,0.8463200000000001
1.1,55.0,3.8,84.0,82.0,605.0,8.1,79.0,0.8544,0.08141799018940402,0.0,1.6799999999999997,165.4,0.8447000000000001
2.7,271.0,11.6,184.0,112.0,991.0,8.7,74.6,0.8429,0.30708515708603357,0.5499999999999999,2.403,248.58999999999997,0.845843
3.5,434.0,17.8,202.0,119.0,1175.0,8.6,75.1,0.8415,0.4401529627297837,0.5499999999999998,2.933,344.53999999999996,0.842841
2.3,300.0,8.8,133.0,99.0,923.0,9.7,69.7,0.8389,0.38661448245706714,0.5786939571150094,2.2915738791423,276.0698167641325,0.8384281372319687
1.6,116.0,6.8,130.0,98.0,829.0,11.0,64.4,0.8447,0.3063880275668905,0.8758579234972675,1.6670367213114754,130.30116721311478,0.8422295726775957
1.3,95.0,5.9,106.0,88.0,733.0,13.6,53.0,0.8209,0.28729838388228723,0.8916666666666665,1.3563333333333334,103.99166666666667,0.8192056666666666
2.0,211.0,8.9,132.0,96.0,819.0,14.2,48.4,0.778,0.2780312943179614,0.888353023909986,1.9709717862165963,204.05555808720112,0.7789735616315049
1.9,168.0,8.2,106.0,81.0,723.0,14.2,46.3,0.7438,0.12536699040719643,0.8834566435872073,1.8953382657434883,169.28197692054073,0.7456483776327069
1.9,154.0,8.6,125.0,92.0,786.0,16.0,41.3,0.7462,0.0942027495573361,0.8698604651162789,1.913013953488372,158.50282790697673,0.7453905320930233
2.2,267.0,10.1,138.0,105.0,850.0,17.7,35.4,0.7094,0.10991671856841351,0.5860364842454393,2.191720729684909,248.0404709784411,0.7142350938640132
2.0,143.0,9.4,120.0,88.0,820.0,17.1,37.4,0.7225,0.0400470160978537,0.8578497652582159,2.119406197183099,171.99864788732395,0.7218859109859156
2.9,374.0,14.6,158.0,103.0,991.0,14.9,40.5,0.6835,0.1375660178984761,0.6563679906014188,3.064943364511319,402.109098368804,0.6966542333197777
5.2,797.0,24.6,253.0,141.0,1454.0,13.4,47.8,0.7293,0.449883266515724,0.6872262516175333,4.649518202846859,688.217290312578,0.7298317153722502
4.6,698.0,21.6,231.0,133.0,1488.0,12.6,52.5,0.7642,0.47180755989065837,0.7045289520644882,4.227706479601255,622.1821290997477,0.7538880604270506
2.5,234.0,10.3,150.0,119.0,1205.0,12.2,53.2,0.7555,0.453434097182318,0.7678997688590038,2.616050115570498,267.88663374658546,0.7514660979827694
1.5,104.0,5.7,99.0,106.0,909.0,10.6,56.1,0.714,0.4994383673443398,0.8916666666666665,1.5866666666666667,118.53833333333336,0.7166779999999999
1.2,67.0,4.5,75.0,92.0,769.0,9.9,59.5,0.7276,0.592641718188205,0.8916666666666665,1.2498333333333336,72.135,0.7283345
1.7,88.0,5.5,93.0,97.0,835.0,9.6,61.1,0.7323,0.44893163506085004,0.8882432859399684,1.6664729857819904,87.08359494470773,0.7321815378830963
1.4,79.0,4.8,79.0,91.0,793.0,9.7,61.6,0.7425,0.16446928083600826,0.8865555555555555,1.381848888888889,77.63866666666667,0.7419463911111112
1.2,61.0,3.6,67.0,83.0,733.0,9.4,62.6,0.7398,0.06936346657302468,0.8829616519174042,1.1953184660766962,61.351115044247784,0.740432007079646
0.7,40.0,2.2,45.0,59.0,562.0,8.0,69.4,0.7459,0.11924779390819494,0.8529795918367343,0.7441061224489797,42.8227918367347,0.7469379640816326
0.8,52.0,3.0,72.0,73.0,832.0,7.7,72.4,0.7655,0.13600271693690058,0.0,1.04,61.0,0.75196
0.9,64.0,4.0,103.0,78.0,924.0,8.0,71.8,0.7711,0.09533096641319821,0.0,1.48,123.8,0.7482800000000001
1.6,88.0,6.7,132.0,90.0,974.0,8.5,66.3,0.7375,0.11924779390819454,0.8676324461343472,1.6661837769328265,107.35213637515844,0.7391519470722433
3.4,375.0,16.7,239.0,110.0,1307.0,9.8,59.6,0.7214,0.36950471240871513,0.7479275713061803,3.1882591598971914,354.88462019023314,0.727353950765748
3.8,592.0,19.3,275.0,114.0,1481.0,11.2,57.0,0.7544,0.4612656040144415,0.7165003865364943,3.550520340152115,521.0116967887382,0.7461728412172891
3.1,357.0,14.8,232.0,119.0,1405.0,14.8,44.1,0.7407,0.40748371852351944,0.6823085517450628,3.0682308551745066,358.01661263441576,0.7269439602905612
2.7,296.0,13.4,180.0,121.0,1195.0,16.8,35.3,0.6729,0.2749376648537307,0.5600429553264604,2.735196563573883,309.81465120274913,0.6707178130584193
2.0,181.0,11.0,112.0,97.0,868.0,19.2,27.1,0.5976,0.22535714791012829,0.0,2.4,248.8,0.6307200000000001
2.3,211.0,12.5,116.0,99.0,874.0,19.1,26.2,0.5741,0.23051687699260417,0.5499999999999999,2.183,203.17,0.5862140000000001
1.9,199.0,8.4,103.0,85.0,738.0,16.3,30.8,0.5683,0.16349125860132552,0.0,1.8800000000000001,163.0,0.59228
1.3,81.0,5.3,89.0,75.0,550.0,14.2,36.8,0.5922,0.1692746520807432,0.8559166666666665,1.3922133333333335,94.71673333333334,0.5951104833333333
1.9,143.0,8.8,112.0,87.0,777.0,13.4,41.0,0.6292,0.11879864807907278,0.8689743589743589,1.9078615384615385,148.08379487179488,0.6287335487179487
2.3,247.0,11.2,127.0,102.0,966.0,14.2,43.3,0.6982,0.13402295020420227,0.7643734305144826,2.2575872174926066,234.84166901454728,0.6828135850125957
2.4,239.0,11.6,125.0,105.0,990.0,12.1,45.6,0.6403,0.14177624100166356,0.761927005054368,2.3952385401010874,237.1906452384132,0.6402428624812131
2.7,267.0,12.4,120.0,98.0,944.0,10.4,48.0,0.6046,0.17669162242281075,0.7166905960864944,2.586676238434598,254.30773870467493,0.6139662088933806
2.6,261.0,10.6,120.0,93.0,962.0,10.0,51.1,0.628,0.10183812623938608,0.7351263147547429,2.4622656836724666,241.13447360660572,0.6256903014646614
1.5,97.0,6.0,99.0,91.0,778.0,9.8,50.8,0.6172,0.15510142641233446,0.8916666666666665,1.5346666666666666,102.76333333333334,0.6167753333333333
1.2,66.0,4.6,79.0,85.0,690.0,9.7,50.4,0.6063,0.22345134499872116,0.8916666666666665,1.2411666666666668,71.00500000000001,0.6076064999999999
1.1,60.0,4.1,66.0,74.0,644.0,9.9,50.2,0.6103,0.2526455763199535,0.8916666666666665,1.1173333333333335,61.23500000000001,0.6116238333333333
1.5,77.0,5.2,94.0,87.0,753.0,9.4,53.4,0.63,0.19537034386149016,0.8916666666666665,1.4674999999999998,75.69999999999999,0.6304333333333333
1.0,57.0,3.2,70.0,79.0,646.0,8.6,57.8,0.6488,0.07527702855105578,0.8916666666666665,1.013,57.02166666666667,0.6480221666666667
1.2,65.0,4.5,75.0,78.0,838.0,8.1,62.1,0.6746,0.061172827541851535,0.8847933634992459,1.1861752036199096,63.29494177978884,0.6715078538763197
0.8,27.0,1.9,32.0,48.0,665.0,8.2,58.9,0.6444,0.0846373260403647,0.8916666666666665,0.8216666666666668,28.755000000000003,0.6449719999999999
0.9,25.0,2.4,54.0,59.0,717.0,6.3,66.6,0.641,0.09073396621345742,0.8662756892230578,0.9267448621553885,27.995424561403503,0.6421928208521304
1.1,42.0,3.3,68.0,65.0,795.0,7.2,62.9,0.6396,0.05170047547076493,0.8818311499272196,1.1141802620087338,44.12703930131005,0.6406020718486172
1.5,78.0,6.7,98.0,71.0,936.0,7.2,63.9,0.65,0.08954785029084991,0.877905160390516,1.4975581032078102,79.63607085076708,0.649445689428173
1.8,128.0,8.5,128.0,84.0,1076.0,11.1,50.5,0.6654,0.1375660178984745,0.8916666666666665,1.7913333333333334,126.87333333333333,0.6621781666666667
2.1,184.0,9.7,129.0,93.0,1016.0,15.5,36.1,0.6313,0.16085412990220535,0.6855294383130089,2.0308164764288623,171.54696575719515,0.6302622471464329
2.1,156.0,9.4,130.0,99.0,834.0,17.8,29.2,0.592,0.13949550929411508,0.5499999999999998,2.0549999999999997,164.64,0.602449
1.9,176.0,9.0,111.0,93.0,756.0,17.6,30.1,0.6013,0.08141799018940718,0.0,2.1399999999999997,210.6,0.59684
2.1,232.0,10.0,106.0,96.0,766.0,19.1,26.8,0.5861,0.046242311048677945,0.5499999999999998,2.1,219.31,0.5857490000000001
2.5,305.0,12.6,137.0,114.0,905.0,17.7,28.6,0.5735,0.07163828023267967,0.55,2.3289999999999997,262.34,0.575534
1.9,150.0,7.6,113.0,101.0,765.0,17.8,28.4,0.5737,0.08009403219572692,0.0,2.2,219.2,0.57852
2.2,188.0,11.8,122.0,108.0,830.0,18.7,26.0,0.5555,0.08141799018940792,0.55,2.2540000000000004,200.87,0.57107
2.3,221.0,11.2,137.0,117.0,853.0,17.1,31.3,0.6038,0.07311551359190707,0.5499999999999999,2.354,219.11,0.6059329999999999
2.7,219.0,12.4,165.0,125.0,981.0,15.8,36.1,0.644,0.09917870801320317,0.5840726020137785,2.658407260201378,228.06721727609965,0.639682673608903
3.0,306.0,12.9,196.0,133.0,1286.0,14.7,40.1,0.6657,0.14139867377739393,0.6454396449983478,2.8581758579993393,285.9318839069065,0.664189572887693
2.8,270.0,12.2,174.0,119.0,1244.0,13.6,44.9,0.6991,0.1108851665190645,0.707508064516129,2.700552741935484,258.35882096774196,0.6939579917741936
2.2,231.0,8.8,140.0,107.0,1056.0,12.5,48.1,0.6946,0.1108851665190645,0.81961465188179,2.2252539487365497,227.35621596801218,0.6954369880152684
1.6,125.0,6.8,102.0,96.0,1003.0,11.8,50.8,0.7042,0.1843903093030275,0.8916666666666665,1.6650000000000003,131.15333333333334,0.705006
2.1,122.0,8.6,130.0,105.0,1245.0,10.9,56.1,0.7326,0.18439030930302724,0.8531757016532103,2.1,125.81743175701654,0.7303653341791618
2.3,161.0,8.9,121.0,102.0,1200.0,10.9,55.9,0.7277,0.1406404984806771,0.7942251610715496,2.2382675483214647,152.72785147507628,0.7270085965412004
2.3,101.0,8.3,111.0,97.0,1188.0,10.3,58.1,0.7278,0.09533096641320052,0.7942251610715496,2.2259210579857576,103.8808477449983,0.7274254897931502
1.7,95.0,6.3,87.0,79.0,1070.0,9.3,62.2,0.7294,0.10844783225670922,0.8844324324324324,1.6976886486486487,95.73963243243243,0.7282512583783785
1.3,96.0,5.1,77.0,69.0,895.0,8.3,64.9,0.7124,0.14177624100166342,0.8737590361445782,1.3176737349397591,94.207378313253,0.7125666380722891
0.8,54.0,2.6,39.0,52.0,755.0,9.6,58.5,0.7,0.2124128364452321,0.8916666666666665,0.8498333333333334,56.38333333333334,0.7009771666666667
1.1,63.0,3.6,77.0,62.0,806.0,7.7,66.4,0.699,0.19010033533897108,0.867181818181818,1.1106254545454548,64.62038181818181,0.6996428399999999
1.4,72.0,3.6,91.0,69.0,836.0,7.4,68.0,0.7043,0.10991671856841209,0.8597619047619046,1.3859761904761905,73.31823809523809,0.7045664523809524
1.3,91.0,4.7,105.0,75.0,897.0,9.7,58.6,0.7035,0.07806600600582238,0.8916666666666665,1.3325,92.97166666666666,0.7038314999999999
1.9,127.0,7.5,133.0,83.0,1073.0,12.5,50.1,0.7242,0.1328209263699405,0.8916666666666665,1.8934999999999997,127.78,0.7220658333333332
2.3,193.0,9.0,128.0,94.0,1088.0,16.8,36.9,0.7018,0.16018806439146202,0.6453888130968622,2.1652477489768076,177.75171896316508,0.699665240654843
2.3,188.0,9.5,126.0,96.0,1036.0,19.2,31.3,0.6887,0.1561320120116598,0.5499999999999999,2.138,171.98000000000002,0.680483
1.8,151.0,7.7,92.0,86.0,768.0,21.3,26.4,0.6607,0.13560907583072287,0.0,1.7599999999999998,138.0,0.6319800000000001
1.4,103.0,5.7,66.0,72.0,587.0,21.2,23.1,0.5768,0.12364955324437447,0.0,1.5799999999999998,120.2,0.6034999999999999
1.0,55.0,3.8,50.0,53.0,452.0,18.6,25.0,0.5319,0.185834264864278,0.0,1.3800000000000001,105.8,0.5827199999999999
1.4,104.0,4.8,70.0,65.0,470.0,18.0,27.3,0.5594,0.16085412990220532,0.0,1.28,94.2,0.5715399999999999
1.3,116.0,4.3,73.0,70.0,502.0,18.2,28.3,0.5848,0.09363354344253891,0.0,1.2799999999999998,92.2,0.57958
1.3,93.0,4.1,77.0,75.0,516.0,17.0,31.4,0.6048,0.05372871017450155,0.0,1.46,112.2,0.6019599999999999
1.4,93.0,4.7,86.0,86.0,555.0,15.6,35.0,0.617,0.05372871017450155,0.0,1.54,114.4,0.6225400000000001
1.9,155.0,6.2,93.0,94.0,671.0,14.1,40.2,0.6438,0.08207196045567777,0.8665784477945282,1.8466313791178113,148.48902825237298,0.6431996030150755
1.8,115.0,5.5,105.0,103.0,788.0,13.4,43.2,0.6623,0.0942027495573355,0.8753031400966184,1.7576030676328502,113.2043652173913,0.6604320410386474
1.1,75.0,3.3,67.0,81.0,538.0,12.3,46.8,0.6686,0.11088516651906144,0.884673360107095,1.1345979919678715,77.12201017402946,0.6664895224899599
1.1,65.0,3.2,63.0,80.0,544.0,11.9,46.5,0.6449,0.12364955324437345,0.8839469320066332,1.1116053067993368,65.62668656716417,0.6448234049751245
1.1,57.0,2.9,63.0,77.0,500.0,11.5,46.6,0.6319,0.13481834561568434,0.8841902860944777,1.083786640053227,56.513599201596804,0.6316429024351298
0.9,40.0,2.2,46.0,58.0,417.0,10.6,48.0,0.6135,0.1132700665963465,0.8874652777777776,0.8932479166666667,40.27008333333333,0.6135540166666668
0.6,27.0,1.3,21.0,31.0,341.0,10.7,45.8,0.5895,0.07163828023267545,0.8822105263157893,0.6164905263157894,27.77741052631579,0.5919853578947368
0.5,23.0,1.1,22.0,38.0,352.0,10.4,46.6,0.5901,0.09132124720666512,0.8841902860944777,0.5185295542248836,23.67169634065203,0.5925250554091817
0.6,21.0,1.2,39.0,59.0,502.0,11.3,46.9,0.628,0.08207196045567586,0.8849130580731789,0.6069052165156092,21.897678147029207,0.6261217811077543
0.7,33.0,1.7,55.0,70.0,648.0,10.1,51.2,0.6341,0.04958935400658673,0.8916666666666665,0.7455,38.00500000000001,0.6322236666666667
0.9,40.0,2.9,76.0,75.0,760.0,9.9,50.7,0.6167,0.04958935400658673,0.8916666666666665,1.0018333333333336,59.84666666666669,0.6163771666666666
2.9,279.0,14.3,181.0,103.0,1183.0,8.1,56.8,0.615,0.32893856167202085,0.8611199599977842,2.77778556479805,274.7502707759322,0.6117779830719485
4.1,743.0,19.7,259.0,134.0,1431.0,10.9,44.1,0.5748,0.5157624507385038,0.6991128211300933,3.522296616569779,598.032557220479,0.5731812269776799
1.5,147.0,5.5,118.0,98.0,705.0,11.8,37.6,0.5184,0.47293926590582247,0.8584895178197065,1.6132083857442345,165.3680605870021,0.5231236198951782
1.5,97.0,5.6,119.0,97.0,637.0,13.9,33.2,0.5222,0.4253287230050003,0.0,2.0,239.2,0.5368999999999999
1.5,118.0,5.8,123.0,98.0,658.0,15.6,30.1,0.5285,0.3841174844335187,0.0,1.5,119.8,0.53228
1.4,91.0,5.5,92.0,78.0,546.0,16.5,29.0,0.5406,0.38411748443351856,0.0,1.5,118.2,0.53752
1.6,146.0,6.5,91.0,83.0,561.0,17.5,27.9,0.5517,0.023121155524315627,0.0,1.48,129.8,0.54082
1.5,139.0,5.5,103.0,92.0,532.0,17.9,26.8,0.5446,0.023121155524315627,0.0,1.48,131.8,0.5455599999999999
1.4,155.0,5.2,102.0,81.0,535.0,18.2,26.1,0.5387,0.02735732015187075,0.0,1.5799999999999998,146.8,0.5486
1.5,128.0,5.8,94.0,90.0,525.0,18.0,27.1,0.5522,0.02735732015187075,0.0,1.7600000000000002,177.4,0.55186
1.9,166.0,7.9,98.0,95.0,603.0,17.0,28.9,0.5558,0.06289634299844109,0.0,1.8800000000000001,182.2,0.55972
2.5,299.0,10.2,126.0,114.0,802.0,16.1,31.3,0.568,0.14912697222060564,0.55,2.239,246.35000000000002,0.567388
2.1,163.0,8.2,108.0,106.0,796.0,14.5,35.4,0.5839,0.14696036351461653,0.613388950685947,2.007213348164627,166.63414386355208,0.5745053515016685
1.6,154.0,5.7,95.0,99.0,689.0,13.2,37.9,0.5733,0.13160792446543956,0.8594447083663235,1.6140555291633678,153.55022306677222,0.5681331874795461
1.2,80.0,3.8,78.0,90.0,553.0,13.1,34.4,0.517,0.16118613052354044,0.0,1.4,102.0,0.5146
1.1,58.0,4.0,61.0,82.0,509.0,13.5,28.5,0.4405,0.19482231937702746,0.0,1.1800000000000002,76.0,0.47828
1.0,55.0,2.8,55.0,74.0,455.0,12.4,31.9,0.4583,0.14804763133538007,0.0,1.0,51.8,0.45552000000000004
1.0,33.0,2.6,57.0,76.0,425.0,13.1,26.8,0.4023,0.08141799018940496,0.0,0.9,42.2,0.46096000000000004
0.7,33.0,1.8,41.0,66.0,436.0,11.6,33.6,0.4595,0.06117282754185041,0.0,0.82,35.8,0.47359999999999997
0.7,32.0,1.7,46.0,73.0,618.0,10.5,42.9,0.5442,0.0611728275418501,0.8744642108415692,0.7175750104821803,33.25535789158431,0.5373281709014675
0.7,26.0,2.3,52.0,71.0,691.0,12.9,33.9,0.5037,0.05372871017450001,0.0,1.1600000000000001,94.2,0.51582
1.1,86.0,5.3,111.0,98.0,1013.0,11.3,40.3,0.5376,0.06374062699043262,0.8668804925832634,1.1958460453400503,103.8912617968094,0.5368864794402463
2.6,294.0,13.4,191.0,115.0,1311.0,11.9,38.4,0.5341,0.26923987469372385,0.6442775759728344,2.571542206077827,314.98762301760274,0.532463676849475
4.0,664.0,23.8,244.0,130.0,1675.0,13.3,35.6,0.5416,0.47350410459500675,0.56170219330419,3.7019574914468496,589.8400111070689,0.5424678296572577
4.2,695.0,21.5,283.0,150.0,1689.0,16.3,28.8,0.5305,0.5259237061407768,0.5499999999999999,4.056,655.5799999999999,0.537763
4.7,735.0,21.0,320.0,159.0,1688.0,17.9,28.2,0.5741,0.4791158684453364,0.5499999999999999,4.43,703.8599999999999,0.562841
3.9,649.0,18.4,249.0,146.0,1548.0,18.3,26.6,0.5529,0.2547527485614316,0.55,3.936,645.94,0.550605
3.7,586.0,18.9,219.0,138.0,1490.0,20.8,22.5,0.5463,0.12451123302998213,0.55,3.646,570.79,0.546885
3.4,546.0,17.1,200.0,128.0,1354.0,22.4,20.0,0.5352,0.16250735041645764,0.5499999999999999,3.229,498.65999999999997,0.5412210000000001
2.2,245.0,10.4,138.0,97.0,1014.0,20.9,21.7,0.5295,0.29735639818568654,0.55,2.362,286.4,0.54498
1.9,178.0,8.0,118.0,91.0,831.0,19.1,26.5,0.579,0.29735639818568615,0.0,2.2399999999999998,250.0,0.5904
1.6,130.0,6.2,99.0,81.0,699.0,18.1,30.6,0.6295,0.3055143787181687,0.0,2.0,195.2,0.6279199999999999
2.1,151.0,9.7,112.0,99.0,926.0,17.3,34.7,0.6788,0.2248822113486845,0.5499999999999998,2.1,175.93,0.676118
2.2,272.0,9.6,117.0,101.0,928.0,15.8,40.4,0.7228,0.08336451179099372,0.7608013174464786,2.2,259.1311108786206,0.7204175811217669
2.7,301.0,11.9,129.0,106.0,1038.0,15.9,42.0,0.7541,0.13282092636994106,0.6899170812603649,2.5263535655058043,273.1545538971808,0.7508441293532339
2.4,237.0,8.7,132.0,102.0,1035.0,15.9,43.5,0.779,0.13282092636994128,0.7452664083993039,2.287917219695694,226.1992957161305,0.7739868429172982
1.3,95.0,4.7,73.0,84.0,789.0,15.0,46.1,0.7833,0.17084640959012667,0.8829616519174041,1.3608599410029498,102.65430796460177,0.7806666371681417
1.2,68.0,3.8,68.0,81.0,692.0,15.1,44.6,0.7574,0.2200764813648895,0.8791073446327685,1.2411035028248587,73.851204519774,0.7561402985310735
1.5,101.0,4.7,80.0,91.0,764.0,14.9,43.5,0.7302,0.22345134499872016,0.8761339421613393,1.4702721461187214,98.27494672754946,0.7298606070015221
1.3,81.0,3.8,68.0,82.0,639.0,14.8,41.0,0.685,0.1611861305235392,0.8689743589743589,1.284276923076923,79.978,0.6879454564102565
1.0,50.0,2.7,44.0,64.0,541.0,14.8,40.8,0.6814,0.059399324039523985,0.8683798185941043,1.0052648072562358,51.737386394557824,0.6804997179591836
0.9,66.0,2.8,47.0,70.0,678.0,14.8,40.8,0.6834,0.07806600600582028,0.8683798185941043,0.8947351927437642,63.788780952380954,0.6786695706802721
0.5,18.0,0.8,15.0,26.0,343.0,14.5,36.1,0.5928,0.12579268599689544,0.8536360415084786,0.5439091875474564,21.864008504176162,0.5991639049152113
0.6,31.0,1.5,44.0,58.0,436.0,14.6,36.0,0.5947,0.10494050388331999,0.8533080808080806,0.69094898989899,41.53247979797981,0.6075912858585858
